account_id,district_id,frequency,parseddate,year,month,day,date
A00002081,36,Monthly Issuance,2017-07-02,2017,7,2,2017-07-02
A00001255,68,Monthly Issuance,2017-07-02,2017,7,2,2017-07-02
A00002208,7,Monthly Issuance,2017-07-02,2017,7,2,2017-07-02
A00001284,55,Monthly Issuance,2017-07-02,2017,7,2,2017-07-02
A00008153,9,Monthly Issuance,2017-07-02,2017,7,2,2017-07-02
A00007721,13,Monthly Issuance,2017-07-03,2017,7,3,2017-07-03
A00003889,16,Monthly Issuance,2017-07-03,2017,7,3,2017-07-03
A00003085,66,Monthly Issuance,2017-07-03,2017,7,3,2017-07-03
A00000768,26,Monthly Issuance,2017-07-03,2017,7,3,2017-07-03
A00008919,62,Monthly Issuance,2017-07-03,2017,7,3,2017-07-03
A00000185,32,Monthly Issuance,2017-07-04,2017,7,4,2017-07-04
A00004150,65,Monthly Issuance,2017-07-05,2017,7,5,2017-07-05
A00010774,46,Monthly Issuance,2017-07-05,2017,7,5,2017-07-05
A00002728,52,Weekly Issuance,2017-07-06,2017,7,6,2017-07-06
A00001339,76,Monthly Issuance,2017-07-06,2017,7,6,2017-07-06
A00001929,1,Monthly Issuance,2017-07-06,2017,7,6,2017-07-06
A00003433,73,Monthly Issuance,2017-07-07,2017,7,7,2017-07-07
A00002337,65,Monthly Issuance,2017-07-07,2017,7,7,2017-07-07
A00000003,5,Monthly Issuance,2017-07-07,2017,7,7,2017-07-07
A00002093,64,Monthly Issuance,2017-07-07,2017,7,7,2017-07-07
A00003906,52,Monthly Issuance,2017-07-08,2017,7,8,2017-07-08
A00003529,12,Monthly Issuance,2017-07-08,2017,7,8,2017-07-08
A00000864,72,Monthly Issuance,2017-07-08,2017,7,8,2017-07-08
A00004336,2,Monthly Issuance,2017-07-08,2017,7,8,2017-07-08
A00001647,1,Monthly Issuance,2017-07-09,2017,7,9,2017-07-09
A00002169,57,Monthly Issuance,2017-07-09,2017,7,9,2017-07-09
A00000258,64,Monthly Issuance,2017-07-09,2017,7,9,2017-07-09
A00001110,54,Monthly Issuance,2017-07-10,2017,7,10,2017-07-10
A00000105,21,Monthly Issuance,2017-07-10,2017,7,10,2017-07-10
A00002992,43,Monthly Issuance,2017-07-11,2017,7,11,2017-07-11
A00011317,50,Monthly Issuance,2017-07-11,2017,7,11,2017-07-11
A00001681,68,Monthly Issuance,2017-07-11,2017,7,11,2017-07-11
A00003428,27,Monthly Issuance,2017-07-12,2017,7,12,2017-07-12
A00000679,22,Monthly Issuance,2017-07-12,2017,7,12,2017-07-12
A00010644,16,Monthly Issuance,2017-07-12,2017,7,12,2017-07-12
A00002182,22,Monthly Issuance,2017-07-12,2017,7,12,2017-07-12
A00009560,1,Monthly Issuance,2017-07-13,2017,7,13,2017-07-13
A00003985,1,Monthly Issuance,2017-07-13,2017,7,13,2017-07-13
A00003833,77,Monthly Issuance,2017-07-13,2017,7,13,2017-07-13
A00000705,35,Monthly Issuance,2017-07-14,2017,7,14,2017-07-14
A00002447,38,Monthly Issuance,2017-07-14,2017,7,14,2017-07-14
A00002452,1,Monthly Issuance,2017-07-14,2017,7,14,2017-07-14
A00000469,72,Monthly Issuance,2017-07-14,2017,7,14,2017-07-14
A00000483,70,Monthly Issuance,2017-07-15,2017,7,15,2017-07-15
A00002678,1,Monthly Issuance,2017-07-15,2017,7,15,2017-07-15
A00002183,54,Monthly Issuance,2017-07-17,2017,7,17,2017-07-17
A00007052,55,Issuance After Transaction,2017-07-17,2017,7,17,2017-07-17
A00000680,17,Monthly Issuance,2017-07-18,2017,7,18,2017-07-18
A00000284,54,Monthly Issuance,2017-07-18,2017,7,18,2017-07-18
A00001027,68,Monthly Issuance,2017-07-18,2017,7,18,2017-07-18
A00001995,54,Monthly Issuance,2017-07-18,2017,7,18,2017-07-18
A00000211,28,Monthly Issuance,2017-07-19,2017,7,19,2017-07-19
A00001432,27,Monthly Issuance,2017-07-19,2017,7,19,2017-07-19
A00002369,49,Monthly Issuance,2017-07-19,2017,7,19,2017-07-19
A00003867,1,Monthly Issuance,2017-07-19,2017,7,19,2017-07-19
A00001890,1,Weekly Issuance,2017-07-20,2017,7,20,2017-07-20
A00002204,9,Monthly Issuance,2017-07-20,2017,7,20,2017-07-20
A00000970,18,Monthly Issuance,2017-07-20,2017,7,20,2017-07-20
A00005290,34,Monthly Issuance,2017-07-21,2017,7,21,2017-07-21
A00002316,1,Monthly Issuance,2017-07-21,2017,7,21,2017-07-21
A00000611,46,Monthly Issuance,2017-07-21,2017,7,21,2017-07-21
A00001794,74,Monthly Issuance,2017-07-23,2017,7,23,2017-07-23
A00000801,16,Monthly Issuance,2017-07-23,2017,7,23,2017-07-23
A00003057,9,Monthly Issuance,2017-07-23,2017,7,23,2017-07-23
A00002196,11,Monthly Issuance,2017-07-24,2017,7,24,2017-07-24
A00002646,6,Monthly Issuance,2017-07-24,2017,7,24,2017-07-24
A00002722,69,Monthly Issuance,2017-07-24,2017,7,24,2017-07-24
A00002679,67,Monthly Issuance,2017-07-24,2017,7,24,2017-07-24
A00002587,1,Monthly Issuance,2017-07-25,2017,7,25,2017-07-25
A00003346,1,Monthly Issuance,2017-07-25,2017,7,25,2017-07-25
A00001454,46,Monthly Issuance,2017-07-25,2017,7,25,2017-07-25
A00002197,46,Monthly Issuance,2017-07-26,2017,7,26,2017-07-26
A00001776,36,Monthly Issuance,2017-07-27,2017,7,27,2017-07-27
A00000547,24,Monthly Issuance,2017-07-27,2017,7,27,2017-07-27
A00005758,44,Monthly Issuance,2017-07-28,2017,7,28,2017-07-28
A00003185,45,Monthly Issuance,2017-07-29,2017,7,29,2017-07-29
A00001950,70,Monthly Issuance,2017-08-01,2017,8,1,2017-08-01
A00000811,14,Weekly Issuance,2017-08-01,2017,8,1,2017-08-01
A00003381,68,Monthly Issuance,2017-08-02,2017,8,2,2017-08-02
A00001522,48,Monthly Issuance,2017-08-02,2017,8,2,2017-08-02
A00000041,72,Monthly Issuance,2017-08-02,2017,8,2,2017-08-02
A00004533,68,Monthly Issuance,2017-08-03,2017,8,3,2017-08-03
A00003343,1,Monthly Issuance,2017-08-03,2017,8,3,2017-08-03
A00003686,77,Monthly Issuance,2017-08-03,2017,8,3,2017-08-03
A00002927,37,Monthly Issuance,2017-08-04,2017,8,4,2017-08-04
A00004091,9,Monthly Issuance,2017-08-04,2017,8,4,2017-08-04
A00006602,74,Monthly Issuance,2017-08-04,2017,8,4,2017-08-04
A00002558,46,Monthly Issuance,2017-08-04,2017,8,4,2017-08-04
A00003208,29,Monthly Issuance,2017-08-04,2017,8,4,2017-08-04
A00001389,34,Monthly Issuance,2017-08-05,2017,8,5,2017-08-05
A00001033,32,Monthly Issuance,2017-08-05,2017,8,5,2017-08-05
A00002449,23,Monthly Issuance,2017-08-05,2017,8,5,2017-08-05
A00002000,5,Monthly Issuance,2017-08-06,2017,8,6,2017-08-06
A00003724,16,Monthly Issuance,2017-08-06,2017,8,6,2017-08-06
A00003281,1,Monthly Issuance,2017-08-06,2017,8,6,2017-08-06
A00000326,61,Monthly Issuance,2017-08-06,2017,8,6,2017-08-06
A00000307,26,Monthly Issuance,2017-08-07,2017,8,7,2017-08-07
A00001951,23,Monthly Issuance,2017-08-07,2017,8,7,2017-08-07
A00004445,47,Monthly Issuance,2017-08-07,2017,8,7,2017-08-07
A00002338,59,Monthly Issuance,2017-08-08,2017,8,8,2017-08-08
A00001319,56,Issuance After Transaction,2017-08-08,2017,8,8,2017-08-08
A00000311,50,Monthly Issuance,2017-08-08,2017,8,8,2017-08-08
A00003293,1,Monthly Issuance,2017-08-08,2017,8,8,2017-08-08
A00001648,40,Monthly Issuance,2017-08-08,2017,8,8,2017-08-08
A00000038,19,Weekly Issuance,2017-08-08,2017,8,8,2017-08-08
A00001434,70,Monthly Issuance,2017-08-08,2017,8,8,2017-08-08
A00007437,19,Weekly Issuance,2017-08-08,2017,8,8,2017-08-08
A00004784,46,Monthly Issuance,2017-08-08,2017,8,8,2017-08-08
A00002644,1,Monthly Issuance,2017-08-08,2017,8,8,2017-08-08
A00000785,21,Weekly Issuance,2017-08-09,2017,8,9,2017-08-09
A00002776,23,Monthly Issuance,2017-08-10,2017,8,10,2017-08-10
A00005572,15,Monthly Issuance,2017-08-11,2017,8,11,2017-08-11
A00003046,74,Monthly Issuance,2017-08-11,2017,8,11,2017-08-11
A00002138,75,Monthly Issuance,2017-08-11,2017,8,11,2017-08-11
A00001662,1,Monthly Issuance,2017-08-11,2017,8,11,2017-08-11
A00000386,1,Monthly Issuance,2017-08-11,2017,8,11,2017-08-11
A00000591,1,Monthly Issuance,2017-08-12,2017,8,12,2017-08-12
A00000792,3,Monthly Issuance,2017-08-13,2017,8,13,2017-08-13
A00001043,1,Monthly Issuance,2017-08-13,2017,8,13,2017-08-13
A00009433,59,Monthly Issuance,2017-08-14,2017,8,14,2017-08-14
A00000509,36,Monthly Issuance,2017-08-14,2017,8,14,2017-08-14
A00001747,30,Monthly Issuance,2017-08-14,2017,8,14,2017-08-14
A00002073,59,Monthly Issuance,2017-08-14,2017,8,14,2017-08-14
A00003097,66,Monthly Issuance,2017-08-14,2017,8,14,2017-08-14
A00003062,17,Monthly Issuance,2017-08-15,2017,8,15,2017-08-15
A00001355,1,Monthly Issuance,2017-08-16,2017,8,16,2017-08-16
A00001881,60,Monthly Issuance,2017-08-17,2017,8,17,2017-08-17
A00002595,1,Monthly Issuance,2017-08-17,2017,8,17,2017-08-17
A00000013,76,Monthly Issuance,2017-08-17,2017,8,17,2017-08-17
A00000996,47,Monthly Issuance,2017-08-18,2017,8,18,2017-08-18
A00000037,20,Monthly Issuance,2017-08-18,2017,8,18,2017-08-18
A00002829,66,Monthly Issuance,2017-08-18,2017,8,18,2017-08-18
A00000529,39,Monthly Issuance,2017-08-18,2017,8,18,2017-08-18
A00001857,37,Monthly Issuance,2017-08-18,2017,8,18,2017-08-18
A00009140,32,Monthly Issuance,2017-08-18,2017,8,18,2017-08-18
A00002485,41,Monthly Issuance,2017-08-18,2017,8,18,2017-08-18
A00002607,1,Monthly Issuance,2017-08-19,2017,8,19,2017-08-19
A00000653,27,Monthly Issuance,2017-08-19,2017,8,19,2017-08-19
A00010799,76,Monthly Issuance,2017-08-19,2017,8,19,2017-08-19
A00001567,10,Monthly Issuance,2017-08-19,2017,8,19,2017-08-19
A00001845,47,Monthly Issuance,2017-08-20,2017,8,20,2017-08-20
A00001181,69,Monthly Issuance,2017-08-20,2017,8,20,2017-08-20
A00003070,56,Monthly Issuance,2017-08-21,2017,8,21,2017-08-21
A00000645,70,Monthly Issuance,2017-08-21,2017,8,21,2017-08-21
A00001795,53,Monthly Issuance,2017-08-21,2017,8,21,2017-08-21
A00002442,14,Monthly Issuance,2017-08-21,2017,8,21,2017-08-21
A00002845,62,Monthly Issuance,2017-08-21,2017,8,21,2017-08-21
A00008639,46,Monthly Issuance,2017-08-22,2017,8,22,2017-08-22
A00004003,25,Monthly Issuance,2017-08-22,2017,8,22,2017-08-22
A00003537,45,Monthly Issuance,2017-08-22,2017,8,22,2017-08-22
A00002394,62,Monthly Issuance,2017-08-23,2017,8,23,2017-08-23
A00000859,13,Monthly Issuance,2017-08-26,2017,8,26,2017-08-26
A00003798,15,Monthly Issuance,2017-08-27,2017,8,27,2017-08-27
A00002317,68,Monthly Issuance,2017-08-28,2017,8,28,2017-08-28
A00003828,44,Monthly Issuance,2017-08-28,2017,8,28,2017-08-28
A00002422,27,Monthly Issuance,2017-08-29,2017,8,29,2017-08-29
A00003556,58,Monthly Issuance,2017-08-29,2017,8,29,2017-08-29
A00001154,5,Weekly Issuance,2017-08-29,2017,8,29,2017-08-29
A00003901,12,Monthly Issuance,2017-08-30,2017,8,30,2017-08-30
A00003950,48,Monthly Issuance,2017-09-01,2017,9,1,2017-09-01
A00002142,42,Monthly Issuance,2017-09-01,2017,9,1,2017-09-01
A00002492,73,Monthly Issuance,2017-09-01,2017,9,1,2017-09-01
A00000045,64,Monthly Issuance,2017-09-02,2017,9,2,2017-09-02
A00002172,1,Monthly Issuance,2017-09-02,2017,9,2,2017-09-02
A00000909,30,Monthly Issuance,2017-09-02,2017,9,2,2017-09-02
A00010243,44,Monthly Issuance,2017-09-03,2017,9,3,2017-09-03
A00001026,20,Monthly Issuance,2017-09-03,2017,9,3,2017-09-03
A00003444,53,Weekly Issuance,2017-09-04,2017,9,4,2017-09-04
A00001764,68,Monthly Issuance,2017-09-04,2017,9,4,2017-09-04
A00004158,27,Monthly Issuance,2017-09-04,2017,9,4,2017-09-04
A00000585,4,Monthly Issuance,2017-09-04,2017,9,4,2017-09-04
A00005698,1,Monthly Issuance,2017-09-04,2017,9,4,2017-09-04
A00000178,59,Monthly Issuance,2017-09-06,2017,9,6,2017-09-06
A00002079,55,Monthly Issuance,2017-09-06,2017,9,6,2017-09-06
A00002480,35,Monthly Issuance,2017-09-07,2017,9,7,2017-09-07
A00002444,76,Monthly Issuance,2017-09-07,2017,9,7,2017-09-07
A00003516,36,Weekly Issuance,2017-09-07,2017,9,7,2017-09-07
A00001303,23,Monthly Issuance,2017-09-08,2017,9,8,2017-09-08
A00000783,1,Monthly Issuance,2017-09-08,2017,9,8,2017-09-08
A00001729,53,Monthly Issuance,2017-09-08,2017,9,8,2017-09-08
A00001790,70,Monthly Issuance,2017-09-08,2017,9,8,2017-09-08
A00002351,74,Monthly Issuance,2017-09-08,2017,9,8,2017-09-08
A00002997,40,Monthly Issuance,2017-09-09,2017,9,9,2017-09-09
A00010650,76,Monthly Issuance,2017-09-09,2017,9,9,2017-09-09
A00002684,7,Monthly Issuance,2017-09-10,2017,9,10,2017-09-10
A00002459,55,Monthly Issuance,2017-09-10,2017,9,10,2017-09-10
A00001240,1,Monthly Issuance,2017-09-11,2017,9,11,2017-09-11
A00001783,70,Monthly Issuance,2017-09-11,2017,9,11,2017-09-11
A00007156,71,Monthly Issuance,2017-09-11,2017,9,11,2017-09-11
A00001085,42,Monthly Issuance,2017-09-11,2017,9,11,2017-09-11
A00000677,70,Monthly Issuance,2017-09-13,2017,9,13,2017-09-13
A00006505,7,Monthly Issuance,2017-09-13,2017,9,13,2017-09-13
A00000402,68,Monthly Issuance,2017-09-14,2017,9,14,2017-09-14
A00009156,18,Monthly Issuance,2017-09-14,2017,9,14,2017-09-14
A00003987,25,Monthly Issuance,2017-09-14,2017,9,14,2017-09-14
A00003852,20,Monthly Issuance,2017-09-14,2017,9,14,2017-09-14
A00000384,24,Weekly Issuance,2017-09-14,2017,9,14,2017-09-14
A00001946,46,Monthly Issuance,2017-09-16,2017,9,16,2017-09-16
A00003603,3,Monthly Issuance,2017-09-17,2017,9,17,2017-09-17
A00001872,61,Monthly Issuance,2017-09-17,2017,9,17,2017-09-17
A00003671,21,Monthly Issuance,2017-09-17,2017,9,17,2017-09-17
A00000735,70,Monthly Issuance,2017-09-17,2017,9,17,2017-09-17
A00003274,76,Monthly Issuance,2017-09-17,2017,9,17,2017-09-17
A00005870,75,Monthly Issuance,2017-09-17,2017,9,17,2017-09-17
A00005283,15,Monthly Issuance,2017-09-18,2017,9,18,2017-09-18
A00001438,23,Weekly Issuance,2017-09-18,2017,9,18,2017-09-18
A00000328,1,Monthly Issuance,2017-09-18,2017,9,18,2017-09-18
A00000118,68,Monthly Issuance,2017-09-18,2017,9,18,2017-09-18
A00000387,72,Monthly Issuance,2017-09-19,2017,9,19,2017-09-19
A00003300,71,Monthly Issuance,2017-09-19,2017,9,19,2017-09-19
A00003657,62,Monthly Issuance,2017-09-19,2017,9,19,2017-09-19
A00000823,71,Monthly Issuance,2017-09-19,2017,9,19,2017-09-19
A00001876,1,Monthly Issuance,2017-09-20,2017,9,20,2017-09-20
A00002765,69,Monthly Issuance,2017-09-20,2017,9,20,2017-09-20
A00003463,38,Monthly Issuance,2017-09-21,2017,9,21,2017-09-21
A00003103,1,Issuance After Transaction,2017-09-21,2017,9,21,2017-09-21
A00001101,4,Monthly Issuance,2017-09-22,2017,9,22,2017-09-22
A00000179,1,Weekly Issuance,2017-09-22,2017,9,22,2017-09-22
A00003610,1,Monthly Issuance,2017-09-22,2017,9,22,2017-09-22
A00001814,17,Monthly Issuance,2017-09-23,2017,9,23,2017-09-23
A00001718,71,Monthly Issuance,2017-09-23,2017,9,23,2017-09-23
A00000016,12,Monthly Issuance,2017-09-23,2017,9,23,2017-09-23
A00004616,1,Monthly Issuance,2017-09-24,2017,9,24,2017-09-24
A00003757,64,Monthly Issuance,2017-09-24,2017,9,24,2017-09-24
A00002942,44,Monthly Issuance,2017-09-24,2017,9,24,2017-09-24
A00000089,68,Monthly Issuance,2017-09-25,2017,9,25,2017-09-25
A00003106,12,Weekly Issuance,2017-09-26,2017,9,26,2017-09-26
A00002312,65,Monthly Issuance,2017-09-26,2017,9,26,2017-09-26
A00000177,1,Monthly Issuance,2017-09-26,2017,9,26,2017-09-26
A00004128,64,Monthly Issuance,2017-09-26,2017,9,26,2017-09-26
A00002846,1,Monthly Issuance,2017-09-27,2017,9,27,2017-09-27
A00001443,54,Monthly Issuance,2017-09-27,2017,9,27,2017-09-27
A00001992,48,Monthly Issuance,2017-09-27,2017,9,27,2017-09-27
A00000755,38,Monthly Issuance,2017-09-27,2017,9,27,2017-09-27
A00007274,11,Monthly Issuance,2017-09-28,2017,9,28,2017-09-28
A00003383,29,Monthly Issuance,2017-09-28,2017,9,28,2017-09-28
A00002461,1,Monthly Issuance,2017-09-28,2017,9,28,2017-09-28
A00003916,8,Monthly Issuance,2017-09-28,2017,9,28,2017-09-28
A00002745,60,Monthly Issuance,2017-09-28,2017,9,28,2017-09-28
A00010152,34,Monthly Issuance,2017-09-28,2017,9,28,2017-09-28
A00002007,45,Monthly Issuance,2017-09-29,2017,9,29,2017-09-29
A00001064,70,Monthly Issuance,2017-09-29,2017,9,29,2017-09-29
A00002370,51,Monthly Issuance,2017-10-01,2017,10,1,2017-10-01
A00001379,47,Monthly Issuance,2017-10-01,2017,10,1,2017-10-01
A00001313,45,Monthly Issuance,2017-10-01,2017,10,1,2017-10-01
A00000129,74,Monthly Issuance,2017-10-01,2017,10,1,2017-10-01
A00006866,14,Monthly Issuance,2017-10-02,2017,10,2,2017-10-02
A00004132,36,Monthly Issuance,2017-10-02,2017,10,2,2017-10-02
A00002136,75,Monthly Issuance,2017-10-02,2017,10,2,2017-10-02
A00002036,70,Monthly Issuance,2017-10-03,2017,10,3,2017-10-03
A00003401,38,Weekly Issuance,2017-10-04,2017,10,4,2017-10-04
A00001596,70,Monthly Issuance,2017-10-05,2017,10,5,2017-10-05
A00004116,6,Monthly Issuance,2017-10-05,2017,10,5,2017-10-05
A00003342,59,Monthly Issuance,2017-10-06,2017,10,6,2017-10-06
A00002715,42,Monthly Issuance,2017-10-06,2017,10,6,2017-10-06
A00004143,55,Monthly Issuance,2017-10-07,2017,10,7,2017-10-07
A00002133,11,Monthly Issuance,2017-10-07,2017,10,7,2017-10-07
A00002069,72,Monthly Issuance,2017-10-08,2017,10,8,2017-10-08
A00000205,1,Monthly Issuance,2017-10-08,2017,10,8,2017-10-08
A00001150,29,Monthly Issuance,2017-10-08,2017,10,8,2017-10-08
A00001608,26,Monthly Issuance,2017-10-08,2017,10,8,2017-10-08
A00001494,1,Monthly Issuance,2017-10-08,2017,10,8,2017-10-08
A00002272,48,Monthly Issuance,2017-10-08,2017,10,8,2017-10-08
A00002634,45,Monthly Issuance,2017-10-08,2017,10,8,2017-10-08
A00000745,43,Monthly Issuance,2017-10-09,2017,10,9,2017-10-09
A00003813,1,Monthly Issuance,2017-10-09,2017,10,9,2017-10-09
A00001342,9,Monthly Issuance,2017-10-09,2017,10,9,2017-10-09
A00000121,55,Monthly Issuance,2017-10-11,2017,10,11,2017-10-11
A00001727,9,Monthly Issuance,2017-10-11,2017,10,11,2017-10-11
A00002097,46,Monthly Issuance,2017-10-11,2017,10,11,2017-10-11
A00000133,64,Weekly Issuance,2017-10-11,2017,10,11,2017-10-11
A00002897,51,Monthly Issuance,2017-10-11,2017,10,11,2017-10-11
A00005708,64,Weekly Issuance,2017-10-12,2017,10,12,2017-10-12
A00007049,69,Monthly Issuance,2017-10-12,2017,10,12,2017-10-12
A00001279,28,Monthly Issuance,2017-10-13,2017,10,13,2017-10-13
A00000502,1,Monthly Issuance,2017-10-13,2017,10,13,2017-10-13
A00001506,51,Monthly Issuance,2017-10-13,2017,10,13,2017-10-13
A00002231,2,Monthly Issuance,2017-10-14,2017,10,14,2017-10-14
A00000966,15,Monthly Issuance,2017-10-14,2017,10,14,2017-10-14
A00001968,16,Weekly Issuance,2017-10-14,2017,10,14,2017-10-14
A00002879,15,Monthly Issuance,2017-10-14,2017,10,14,2017-10-14
A00003023,35,Monthly Issuance,2017-10-14,2017,10,14,2017-10-14
A00003561,33,Monthly Issuance,2017-10-15,2017,10,15,2017-10-15
A00001807,21,Monthly Issuance,2017-10-15,2017,10,15,2017-10-15
A00011327,7,Monthly Issuance,2017-10-15,2017,10,15,2017-10-15
A00002053,5,Monthly Issuance,2017-10-16,2017,10,16,2017-10-16
A00000550,24,Monthly Issuance,2017-10-17,2017,10,17,2017-10-17
A00003324,3,Monthly Issuance,2017-10-17,2017,10,17,2017-10-17
A00001061,44,Monthly Issuance,2017-10-17,2017,10,17,2017-10-17
A00002215,48,Monthly Issuance,2017-10-17,2017,10,17,2017-10-17
A00000961,1,Monthly Issuance,2017-10-18,2017,10,18,2017-10-18
A00002579,24,Monthly Issuance,2017-10-18,2017,10,18,2017-10-18
A00003919,34,Monthly Issuance,2017-10-18,2017,10,18,2017-10-18
A00003875,44,Monthly Issuance,2017-10-18,2017,10,18,2017-10-18
A00002311,28,Monthly Issuance,2017-10-19,2017,10,19,2017-10-19
A00002556,46,Monthly Issuance,2017-10-19,2017,10,19,2017-10-19
A00001615,1,Monthly Issuance,2017-10-20,2017,10,20,2017-10-20
A00002910,68,Monthly Issuance,2017-10-21,2017,10,21,2017-10-21
A00002756,24,Monthly Issuance,2017-10-21,2017,10,21,2017-10-21
A00001572,72,Monthly Issuance,2017-10-21,2017,10,21,2017-10-21
A00003857,54,Monthly Issuance,2017-10-22,2017,10,22,2017-10-22
A00000156,64,Monthly Issuance,2017-10-22,2017,10,22,2017-10-22
A00003922,68,Monthly Issuance,2017-10-22,2017,10,22,2017-10-22
A00001209,23,Monthly Issuance,2017-10-23,2017,10,23,2017-10-23
A00002371,15,Weekly Issuance,2017-10-23,2017,10,23,2017-10-23
A00000852,57,Monthly Issuance,2017-10-23,2017,10,23,2017-10-23
A00002152,22,Monthly Issuance,2017-10-23,2017,10,23,2017-10-23
A00000398,69,Monthly Issuance,2017-10-24,2017,10,24,2017-10-24
A00002174,18,Monthly Issuance,2017-10-24,2017,10,24,2017-10-24
A00003705,20,Monthly Issuance,2017-10-24,2017,10,24,2017-10-24
A00001172,6,Monthly Issuance,2017-10-25,2017,10,25,2017-10-25
A00000876,4,Monthly Issuance,2017-10-26,2017,10,26,2017-10-26
A00002413,33,Monthly Issuance,2017-10-27,2017,10,27,2017-10-27
A00003963,9,Monthly Issuance,2017-10-27,2017,10,27,2017-10-27
A00000643,64,Monthly Issuance,2017-10-28,2017,10,28,2017-10-28
A00001340,52,Monthly Issuance,2017-10-28,2017,10,28,2017-10-28
A00002703,61,Monthly Issuance,2017-10-28,2017,10,28,2017-10-28
A00000671,60,Monthly Issuance,2017-10-29,2017,10,29,2017-10-29
A00000782,42,Monthly Issuance,2017-10-30,2017,10,30,2017-10-30
A00002784,40,Monthly Issuance,2017-10-30,2017,10,30,2017-10-30
A00001703,72,Monthly Issuance,2017-11-02,2017,11,2,2017-11-02
A00003598,76,Monthly Issuance,2017-11-02,2017,11,2,2017-11-02
A00000639,1,Monthly Issuance,2017-11-03,2017,11,3,2017-11-03
A00003325,11,Monthly Issuance,2017-11-03,2017,11,3,2017-11-03
A00010613,55,Monthly Issuance,2017-11-04,2017,11,4,2017-11-04
A00000606,75,Monthly Issuance,2017-11-04,2017,11,4,2017-11-04
A00009227,51,Monthly Issuance,2017-11-04,2017,11,4,2017-11-04
A00001723,70,Monthly Issuance,2017-11-04,2017,11,4,2017-11-04
A00003404,33,Monthly Issuance,2017-11-04,2017,11,4,2017-11-04
A00001657,12,Monthly Issuance,2017-11-04,2017,11,4,2017-11-04
A00003395,16,Monthly Issuance,2017-11-05,2017,11,5,2017-11-05
A00002296,29,Monthly Issuance,2017-11-05,2017,11,5,2017-11-05
A00000644,4,Monthly Issuance,2017-11-06,2017,11,6,2017-11-06
A00002402,18,Monthly Issuance,2017-11-06,2017,11,6,2017-11-06
A00002391,2,Monthly Issuance,2017-11-07,2017,11,7,2017-11-07
A00001140,49,Monthly Issuance,2017-11-07,2017,11,7,2017-11-07
A00000952,41,Monthly Issuance,2017-11-09,2017,11,9,2017-11-09
A00000696,54,Monthly Issuance,2017-11-09,2017,11,9,2017-11-09
A00002998,21,Monthly Issuance,2017-11-09,2017,11,9,2017-11-09
A00000867,60,Monthly Issuance,2017-11-09,2017,11,9,2017-11-09
A00001208,4,Monthly Issuance,2017-11-09,2017,11,9,2017-11-09
